level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Редуктор вращения,100000039583,11-RUD-CBVZ-RD04,Станок буровой №022,11-RUD-CBVZ-RD65,,2019-06-21,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Установка компрессорная,100000039604,11-RUD-CBVZ-RD04,Станок буровой №022,11-RUD-CBVZ-RD65,,2019-06-01,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,81,Станки буровые ROC D65,"1,0",ДВС,Двигатель внутр.сгорания №MCW15683,100000095667,11-RUD-CBVZ-RD04,Станок буровой №022,11-RUD-CBVZ-RD65,,2021-12-03,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E02_03,Станки буровые ударные,E02_03,Станки буровые ударно-вращательного бур.,960000011,81,Станки буровые ROC D65,81,Станки буровые ROC D65,,,Станок буровой SmartROC D65-10LF №023,100000026785,11-RUD-CBVZ-RD05,Станок буровой №023,11-RUD-CBVZ-RD65,СИНХ,2019-07-13,2027-07-31,0,head,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,S01,Узлы. ДВС,960002459,0,no_data,81,Станки буровые ROC D65,"1,0",ДВС,Двигатель внутр.сгорания №MCW13040,100000039564,11-RUD-CBVZ-RD05,Станок буровой №023,11-RUD-CBVZ-RD65,,2008-02-19,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960001958,0,no_data,81,Станки буровые ROC D65,,,Компьютер пром. бортовой TRAX-10 LP,100000062813,11-RUD-CBVZ-RD05,Станок буровой №023,11-RUD-CBVZ-RD65,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Редуктор вращения,100000039584,11-RUD-CBVZ-RD05,Станок буровой №023,11-RUD-CBVZ-RD65,,2019-07-13,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Установка компрессорная,100000039605,11-RUD-CBVZ-RD05,Станок буровой №023,11-RUD-CBVZ-RD65,,2019-07-01,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,E02_03,Станки буровые ударно-вращательного бур.,960000011,81,Станки буровые ROC D65,81,Станки буровые ROC D65,,,Станок буровой SmartROC D65-10LF №024,100000026814,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,СИНХ,2019-07-15,2027-07-31,0,head,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960008396,0,no_data,81,Станки буровые ROC D65,,,Компьютер пром. бортовой Axon 3M,100000058816,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,,2017-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960008396,0,no_data,81,Станки буровые ROC D65,,,Компьютер пром. бортовой Axon 3M,100000059149,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,,2008-02-19,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Редуктор вращения,100000039585,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,,2019-07-15,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002400,0,no_data,81,Станки буровые ROC D65,,,Установка компрессорная,100000039606,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,,2019-07-01,2030-01-01,0,component,
Олимпиадинский ГОК,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,81,Станки буровые ROC D65,"1,0",ДВС,Двигатель внутр.сгорания №MCW13157,100000039565,11-RUD-CBVZ-RD06,Станок буровой №024,11-RUD-CBVZ-RD65,,2008-02-19,2030-01-01,0,component,"15000,0"
