Документ измерений,Дата,Момент измерений,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
32888018,2022-05-18,7:30:00,"1086412,887",км,100000062382
32888040,2022-05-18,7:30:00,"83601,025",МТЧ,100000062381
32888044,2022-05-18,7:30:00,"1053240,380",км,100000062381
32888025,2022-05-18,7:30:00,"85710,367",МТЧ,100000065976
32888005,2022-05-18,7:30:00,"1110300,805",км,100000065976
32887987,2022-05-18,7:30:00,"81637,238",МТЧ,100000065975
32887973,2022-05-18,7:30:00,"1035968,183",км,100000065975
32887958,2022-05-18,7:30:00,"82561,782",МТЧ,100000062380
32887780,2022-05-18,7:30:00,"1048509,814",км,100000062380
32887920,2022-05-18,7:30:00,"82402,533",МТЧ,100000065967
32887921,2022-05-18,7:30:00,"1060648,637",км,100000065967
32887896,2022-05-18,7:30:00,"84763,048",МТЧ,100000065974
32887881,2022-05-18,7:30:00,"1050430,186",км,100000065974
32887874,2022-05-18,7:30:00,"85355,984",МТЧ,100000065972
32887855,2022-05-18,7:30:00,"1098265,544",км,100000065972
32887837,2022-05-18,7:30:00,"85161,263",МТЧ,100000065971
32887816,2022-05-18,7:30:00,"1063471,923",км,100000065971
32887802,2022-05-18,7:30:00,"87297,747",МТЧ,100000065970
32887783,2022-05-18,7:30:00,"1132973,354",км,100000065970
32887766,2022-05-18,7:30:00,"82211,882",МТЧ,100000065969
32887737,2022-05-18,7:30:00,"1069094,944",км,100000065969
32887701,2022-05-18,7:30:00,"85006,420",МТЧ,100000065968
32887687,2022-05-18,7:30:00,"1106004,790",км,100000065968
32887669,2022-05-18,7:30:00,"97186,626",МТЧ,100000062376
32887570,2022-05-18,7:30:00,"1222558,676",км,100000062376
32887641,2022-05-18,7:30:00,"98673,482",МТЧ,100000062377
32887632,2022-05-18,7:30:00,"1245639,312",км,100000062377
32887616,2022-05-18,7:30:00,"97872,249",МТЧ,100000062379
32887604,2022-05-18,7:30:00,"1249049,429",км,100000062379
32887438,2022-05-18,7:30:00,"98955,236",МТЧ,100000062373
32887572,2022-05-18,7:30:00,"1247903,130",км,100000062373
32887538,2022-05-18,7:30:00,"1228268,829",км,100000062372
32887448,2022-05-18,7:30:00,"99824,111",МТЧ,100000062371
32887478,2022-05-18,7:30:00,"1243786,521",км,100000062371
32887502,2022-05-18,7:30:00,"103579,715",МТЧ,100000062370
32887493,2022-05-18,7:30:00,"1248514,283",км,100000062370
32887466,2022-05-18,7:30:00,"100071,731",МТЧ,100000062369
32887417,2022-05-18,7:30:00,"1251412,170",км,100000062369
32887198,2022-05-18,7:30:00,"98885,649",МТЧ,100000028868
32884654,2022-05-17,19:00:00,"394585,000",км,100000008673
32884521,2022-05-17,19:00:00,"410112,000",км,100000008674
32879112,2022-05-17,19:30:00,"782482,336",км,100000065628
32879099,2022-05-17,19:30:00,"56269,185",МТЧ,100000065628
32879064,2022-05-17,19:30:00,"65057,040",МТЧ,100000065626
32878970,2022-05-17,19:30:00,"914185,878",км,100000065626
32878993,2022-05-17,19:30:00,"1086269,495",км,100000062382
32878976,2022-05-17,19:30:00,"82601,602",МТЧ,100000062382
32878955,2022-05-17,19:30:00,"1110178,495",км,100000065976
32878938,2022-05-17,19:30:00,"85698,867",МТЧ,100000065976
32878915,2022-05-17,19:30:00,"840662,129",км,100000062397
32878903,2022-05-17,19:30:00,"64732,071",МТЧ,100000062397
32878863,2022-05-17,19:30:00,"739349,449",км,100000062385
32878853,2022-05-17,19:30:00,"54371,047",МТЧ,100000062385
32878769,2022-05-17,19:30:00,"1105885,860",км,100000065968
32878776,2022-05-17,19:30:00,"84994,780",МТЧ,100000065968
32878756,2022-05-17,19:30:00,"86250,241",МТЧ,100000065615
32878743,2022-05-17,19:30:00,"1060503,957",км,100000065967
32878734,2022-05-17,19:30:00,"82390,783",МТЧ,100000065967
32878718,2022-05-17,19:30:00,"1124064,521",км,100000065608
32878610,2022-05-17,19:30:00,"86888,753",МТЧ,100000065608
32878652,2022-05-17,19:30:00,"82550,702",МТЧ,100000062380
32878638,2022-05-17,19:30:00,"1048369,962",км,100000062380
32877984,2022-05-17,19:30:00,"1248965,421",км,100000062379
32877972,2022-05-17,19:30:00,"97860,449",МТЧ,100000062379
32877958,2022-05-17,19:30:00,"1245556,109",км,100000062377
32877860,2022-05-17,19:30:00,"98665,302",МТЧ,100000062377
32877878,2022-05-17,19:30:00,"1247787,740",км,100000062373
32877914,2022-05-17,19:30:00,"98943,796",МТЧ,100000062373
32877897,2022-05-17,19:30:00,"83189,355",МТЧ,100000062383
32877883,2022-05-17,19:30:00,"1061010,586",км,100000062383
32877868,2022-05-17,19:30:00,"1053088,297",км,100000062381
32877845,2022-05-17,19:30:00,"83590,050",МТЧ,100000062381
32877710,2022-05-17,19:30:00,"1130336,832",км,100000065622
32877789,2022-05-17,19:30:00,"85161,264",МТЧ,100000065622
32877767,2022-05-17,19:30:00,"84752,356",МТЧ,100000065974
32877751,2022-05-17,19:30:00,"1050301,117",км,100000065974
32877744,2022-05-17,19:30:00,"1068951,069",км,100000065969
32877726,2022-05-17,19:30:00,"82199,882",МТЧ,100000065969
32877695,2022-05-17,19:30:00,"1160927,900",км,100000065618
32877672,2022-05-17,19:30:00,"86065,430",МТЧ,100000065618
32877655,2022-05-17,19:30:00,"85735,457",МТЧ,100000065617
32877598,2022-05-17,19:30:00,"1137734,598",км,100000065617
32877589,2022-05-17,19:30:00,"89015,795",МТЧ,100000065616
32877621,2022-05-17,19:30:00,"1172482,340",км,100000065616
32877528,2022-05-17,19:30:00,"84951,595",МТЧ,100000065609
32877561,2022-05-17,19:30:00,"1177514,592",км,100000065609
32877513,2022-05-17,19:30:00,"829526,691",км,100000065636
32877457,2022-05-17,19:30:00,"60304,121",МТЧ,100000065636
32877493,2022-05-17,19:30:00,"63684,817",МТЧ,100000065635
32877399,2022-05-17,19:30:00,"834448,002",км,100000065635
32877474,2022-05-17,19:30:00,"837205,196",км,100000065633
32877445,2022-05-17,19:30:00,"60435,503",МТЧ,100000065633
32877385,2022-05-17,19:30:00,"816768,547",км,100000065631
32877351,2022-05-17,19:30:00,"62866,168",МТЧ,100000065630
32877280,2022-05-17,19:30:00,"861777,684",км,100000065630
32877334,2022-05-17,19:30:00,"63225,011",МТЧ,100000065629
32877323,2022-05-17,19:30:00,"875136,789",км,100000065629
32877230,2022-05-17,19:30:00,"897280,597",км,100000065624
32877296,2022-05-17,19:30:00,"64819,988",МТЧ,100000065624
32877282,2022-05-17,19:30:00,"66478,738",МТЧ,100000065623
32877266,2022-05-17,19:30:00,"907155,321",км,100000065623
32877249,2022-05-17,19:30:00,"63816,254",МТЧ,100000062399
32877215,2022-05-17,19:30:00,"800901,538",км,100000062399
32877190,2022-05-17,19:30:00,"798850,283",км,100000062398
32877119,2022-05-17,19:30:00,"62062,162",МТЧ,100000062398
32877176,2022-05-17,19:30:00,"64449,998",МТЧ,100000062396
32877162,2022-05-17,19:30:00,"819263,759",км,100000062396
32877148,2022-05-17,19:30:00,"838119,863",км,100000062395
32877135,2022-05-17,19:30:00,"64375,115",МТЧ,100000062395
32877063,2022-05-17,19:30:00,"1007830,835",км,100000065638
32876980,2022-05-17,19:30:00,"73078,762",МТЧ,100000065638
32876280,2022-05-17,19:30:00,"44895,376",МТЧ,100000065981
32876260,2022-05-17,19:30:00,"561428,472",км,100000065981
32876265,2022-05-17,19:30:00,"45489,490",МТЧ,100000065980
32876206,2022-05-17,19:30:00,"563742,502",км,100000065980
32876186,2022-05-17,19:30:00,"60912,030",МТЧ,100000062388
32876165,2022-05-17,19:30:00,"787182,786",км,100000062388
32876138,2022-05-17,19:30:00,"58030,354",МТЧ,100000062386
32876048,2022-05-17,19:30:00,"750269,777",км,100000062386
32875334,2022-05-17,19:30:00,"97175,536",МТЧ,100000062376
32875319,2022-05-17,19:30:00,"1222476,117",км,100000062376
32875295,2022-05-17,19:30:00,"100062,381",МТЧ,100000062369
32875160,2022-05-17,19:30:00,"1251327,358",км,100000062369
32875247,2022-05-17,19:30:00,"1035831,067",км,100000065975
32875234,2022-05-17,19:30:00,"81625,948",МТЧ,100000065975
32875216,2022-05-17,19:30:00,"1098116,519",км,100000065972
32875184,2022-05-17,19:30:00,"85343,984",МТЧ,100000065972
32875173,2022-05-17,19:30:00,"1063332,554",км,100000065971
32875020,2022-05-17,19:30:00,"85149,743",МТЧ,100000065971
32875145,2022-05-17,19:30:00,"1132832,859",км,100000065970
32875090,2022-05-17,19:30:00,"87286,267",МТЧ,100000065970
32875118,2022-05-17,19:30:00,"82746,258",МТЧ,100000065619
32875050,2022-05-17,19:30:00,"1082944,836",км,100000065619
32875070,2022-05-17,19:30:00,"88066,421",МТЧ,100000065613
32875075,2022-05-17,19:30:00,"1182928,821",км,100000065613
32875055,2022-05-17,19:30:00,"89803,908",МТЧ,100000065612
32875036,2022-05-17,19:30:00,"1195399,340",км,100000065612
32875001,2022-05-17,19:30:00,"88034,355",МТЧ,100000065611
32874991,2022-05-17,19:30:00,"1141584,808",км,100000065611
32874910,2022-05-17,19:30:00,"1220482,850",км,100000065606
32874973,2022-05-17,19:30:00,"91924,046",МТЧ,100000065606
32874833,2022-05-17,19:30:00,"72005,251",МТЧ,100000065643
32874730,2022-05-17,19:30:00,"997143,747",км,100000065643
32874797,2022-05-17,19:30:00,"997674,274",км,100000065641
32874777,2022-05-17,19:30:00,"73785,719",МТЧ,100000065641
32874689,2022-05-17,19:30:00,"73329,000",МТЧ,100000065640
32874752,2022-05-17,19:30:00,"1014289,583",км,100000065640
32874735,2022-05-17,19:30:00,"75013,646",МТЧ,100000065639
32874715,2022-05-17,19:30:00,"1046492,634",км,100000065639
32874591,2022-05-17,19:30:00,"799488,984",км,100000062393
32874584,2022-05-17,19:30:00,"61874,830",МТЧ,100000062393
32874498,2022-05-17,19:30:00,"66565,897",МТЧ,100000062392
32874562,2022-05-17,19:30:00,"847111,263",км,100000062392
32874549,2022-05-17,19:30:00,"889789,980",км,100000062390
32874526,2022-05-17,19:30:00,"68336,291",МТЧ,100000062390
32874508,2022-05-17,19:30:00,"58062,090",МТЧ,100000062389
32874487,2022-05-17,19:30:00,"763074,238",км,100000062389
32874466,2022-05-17,19:30:00,"744966,029",км,100000062387
32874454,2022-05-17,19:30:00,"58098,098",МТЧ,100000062387
32873870,2022-05-17,19:30:00,"43984,231",МТЧ,100000065977
32873896,2022-05-17,19:30:00,"550761,880",км,100000065977
32873842,2022-05-17,19:30:00,"62298,942",МТЧ,100000065634
32873829,2022-05-17,19:30:00,"844928,820",км,100000065634
32873813,2022-05-17,19:30:00,"60869,687",МТЧ,100000065632
32873700,2022-05-17,19:30:00,"825910,434",км,100000065632
32873719,2022-05-17,19:30:00,"62414,745",МТЧ,100000065625
32873777,2022-05-17,19:30:00,"852842,310",км,100000065625
32872744,2022-05-17,19:30:00,"81840,830",МТЧ,100000062384
32872727,2022-05-17,19:30:00,"1007393,895",км,100000062384
32872706,2022-05-17,19:30:00,"87271,319",МТЧ,100000065620
32872692,2022-05-17,19:30:00,"1173968,418",км,100000065620
32872672,2022-05-17,19:30:00,"1137107,012",км,100000065614
32872529,2022-05-17,19:30:00,"87566,495",МТЧ,100000065614
32872633,2022-05-17,19:30:00,"1139890,011",км,100000065607
32872615,2022-05-17,19:30:00,"86615,196",МТЧ,100000065607
32872430,2022-05-17,19:30:00,"99048,215",МТЧ,100000062372
32872532,2022-05-17,19:30:00,"1228182,407",км,100000062372
32872512,2022-05-17,19:30:00,"1243629,610",км,100000062371
32872494,2022-05-17,19:30:00,"99813,193",МТЧ,100000062371
32872483,2022-05-17,19:30:00,"103567,715",МТЧ,100000062370
32872415,2022-05-17,19:30:00,"1248416,502",км,100000062370
32872355,2022-05-17,19:30:00,"1051128,662",км,100000065637
32872338,2022-05-17,19:30:00,"75144,984",МТЧ,100000065637
32872210,2022-05-17,19:30:00,"44797,022",МТЧ,100000065979
32872181,2022-05-17,19:30:00,"558780,111",км,100000065979
32872156,2022-05-17,19:30:00,"44942,177",МТЧ,100000065978
32872142,2022-05-17,19:30:00,"551368,138",км,100000065978
32871980,2022-05-17,19:30:00,"63859,010",МТЧ,100000065627
32872003,2022-05-17,19:30:00,"883340,601",км,100000065627
32871936,2022-05-17,19:30:00,"66641,801",МТЧ,100000062391
32871826,2022-05-17,19:30:00,"842089,570",км,100000062391
32870800,2022-05-17,7:30:00,"907147,684",км,100000065623
32868632,2022-05-16,19:30:00,"906959,739",км,100000065623
32862620,2022-05-17,7:30:00,"44883,806",МТЧ,100000065981
32862721,2022-05-17,7:30:00,"561287,333",км,100000065981
32862708,2022-05-17,7:30:00,"45478,350",МТЧ,100000065980
32862693,2022-05-17,7:30:00,"563611,824",км,100000065980
32862667,2022-05-17,7:30:00,"44785,692",МТЧ,100000065979
32862646,2022-05-17,7:30:00,"558664,078",км,100000065979
32862626,2022-05-17,7:30:00,"44930,617",МТЧ,100000065978
32862606,2022-05-17,7:30:00,"551227,482",км,100000065978
32862490,2022-05-17,7:30:00,"43972,591",МТЧ,100000065977
32862546,2022-05-17,7:30:00,"550623,316",км,100000065977
32858159,2022-05-17,7:30:00,"63673,707",МТЧ,100000065635
32858069,2022-05-17,7:30:00,"834288,838",км,100000065635
32858283,2022-05-17,7:30:00,"60294,221",МТЧ,100000065636
32858217,2022-05-17,7:30:00,"829326,650",км,100000065636
32858200,2022-05-17,7:30:00,"62292,712",МТЧ,100000065634
32858221,2022-05-17,7:30:00,"844748,574",км,100000065634
32858205,2022-05-17,7:30:00,"60424,133",МТЧ,100000065633
32858185,2022-05-17,7:30:00,"837046,676",км,100000065633
32858130,2022-05-17,7:30:00,"59616,999",МТЧ,100000065631
32858164,2022-05-17,7:30:00,"816596,348",км,100000065631
32858146,2022-05-17,7:30:00,"63213,541",МТЧ,100000065629
32858116,2022-05-17,7:30:00,"874961,210",км,100000065629
32858000,2022-05-17,7:30:00,"60859,216",МТЧ,100000065632
32858076,2022-05-17,7:30:00,"825732,924",км,100000065632
32858056,2022-05-17,7:30:00,"62865,788",МТЧ,100000065630
32858028,2022-05-17,7:30:00,"861594,058",км,100000065630
32858012,2022-05-17,7:30:00,"56264,655",МТЧ,100000065628
32858004,2022-05-17,7:30:00,"782318,183",км,100000065628
32857985,2022-05-17,7:30:00,"63848,256",МТЧ,100000065627
32857972,2022-05-17,7:30:00,"883169,528",км,100000065627
32857961,2022-05-17,7:30:00,"62405,425",МТЧ,100000065625
32857948,2022-05-17,7:30:00,"852694,573",км,100000065625
32857879,2022-05-17,7:30:00,"66476,418",МТЧ,100000065623
32857896,2022-05-17,7:30:00,"64818,618",МТЧ,100000065624
32857809,2022-05-17,7:30:00,"897143,320",км,100000065624
32857847,2022-05-17,7:30:00,"65048,480",МТЧ,100000065626
32857811,2022-05-17,7:30:00,"914010,943",км,100000065626
32857795,2022-05-17,7:30:00,"71994,833",МТЧ,100000065643
32857783,2022-05-17,7:30:00,"996965,271",км,100000065643
32857771,2022-05-17,7:30:00,"73775,026",МТЧ,100000065641
32857762,2022-05-17,7:30:00,"997498,212",км,100000065641
32857746,2022-05-17,7:30:00,"73068,783",МТЧ,100000065638
32857712,2022-05-17,7:30:00,"1007650,589",км,100000065638
32857580,2022-05-17,7:30:00,"75003,646",МТЧ,100000065639
32857676,2022-05-17,7:30:00,"1046324,458",км,100000065639
32857658,2022-05-17,7:30:00,"75134,904",МТЧ,100000065637
32857637,2022-05-17,7:30:00,"1050971,912",км,100000065637
32857621,2022-05-17,7:30:00,"73317,710",МТЧ,100000065640
32857592,2022-05-17,7:30:00,"1014116,418",км,100000065640
32857568,2022-05-17,7:30:00,"85149,644",МТЧ,100000065622
32857541,2022-05-17,7:30:00,"1130210,821",км,100000065622
32857531,2022-05-17,7:30:00,"87259,549",МТЧ,100000065620
32857522,2022-05-17,7:30:00,"1173831,785",км,100000065620
32857482,2022-05-17,7:30:00,"82734,798",МТЧ,100000065619
32857457,2022-05-17,7:30:00,"1082776,016",км,100000065619
32857428,2022-05-17,7:30:00,"86054,783",МТЧ,100000065618
32857408,2022-05-17,7:30:00,"1160748,453",км,100000065618
32857391,2022-05-17,7:30:00,"85723,727",МТЧ,100000065617
32857377,2022-05-17,7:30:00,"1137573,664",км,100000065617
32857326,2022-05-17,7:30:00,"89004,325",МТЧ,100000065616
32857296,2022-05-17,7:30:00,"1172344,420",км,100000065616
32857266,2022-05-17,7:30:00,"86250,191",МТЧ,100000065615
32857254,2022-05-17,7:30:00,"1121571,213",км,100000065615
32857232,2022-05-17,7:30:00,"87554,965",МТЧ,100000065614
32857208,2022-05-17,7:30:00,"1136936,100",км,100000065614
32857174,2022-05-17,7:30:00,"88055,101",МТЧ,100000065613
32857159,2022-05-17,7:30:00,"1182770,623",км,100000065613
32857143,2022-05-17,7:30:00,"89792,628",МТЧ,100000065612
32857134,2022-05-17,7:30:00,"1195221,669",км,100000065612
32857121,2022-05-17,7:30:00,"88023,085",МТЧ,100000065611
32857088,2022-05-17,7:30:00,"1141425,483",км,100000065611
32857033,2022-05-17,7:30:00,"84940,595",МТЧ,100000065609
32856933,2022-05-17,7:30:00,"1177349,635",км,100000065609
32856872,2022-05-17,7:30:00,"86877,753",МТЧ,100000065608
32856843,2022-05-17,7:30:00,"1123894,830",км,100000065608
32856650,2022-05-17,7:30:00,"86603,996",МТЧ,100000065607
32856689,2022-05-17,7:30:00,"1139719,743",км,100000065607
32856799,2022-05-17,7:30:00,"91917,316",МТЧ,100000065606
32856770,2022-05-17,7:30:00,"1220393,371",км,100000065606
32856777,2022-05-17,7:30:00,"54359,207",МТЧ,100000062385
32856755,2022-05-17,7:30:00,"739217,469",км,100000062385
32856735,2022-05-17,7:30:00,"58086,558",МТЧ,100000062387
32856722,2022-05-17,7:30:00,"744830,201",км,100000062387
32856420,2022-05-17,7:30:00,"58050,580",МТЧ,100000062389
32856697,2022-05-17,7:30:00,"762939,774",км,100000062389
32856672,2022-05-17,7:30:00,"58024,844",МТЧ,100000062386
32856438,2022-05-17,7:30:00,"750214,094",км,100000062386
32856635,2022-05-17,7:30:00,"63804,794",МТЧ,100000062399
32856602,2022-05-17,7:30:00,"800763,296",км,100000062399
32856587,2022-05-17,7:30:00,"62050,172",МТЧ,100000062398
32856566,2022-05-17,7:30:00,"798717,673",км,100000062398
32856523,2022-05-17,7:30:00,"64720,551",МТЧ,100000062397
32856480,2022-05-17,7:30:00,"840517,127",км,100000062397
32856466,2022-05-17,7:30:00,"64438,418",МТЧ,100000062396
32856448,2022-05-17,7:30:00,"819130,667",км,100000062396
32856427,2022-05-17,7:30:00,"64363,635",МТЧ,100000062395
32856406,2022-05-17,7:30:00,"837975,827",км,100000062395
32856393,2022-05-17,7:30:00,"68324,781",МТЧ,100000062390
32856384,2022-05-17,7:30:00,"889666,222",км,100000062390
32856343,2022-05-17,7:30:00,"66554,347",МТЧ,100000062392
32856312,2022-05-17,7:30:00,"846957,088",км,100000062392
32856230,2022-05-17,7:30:00,"67043,544",МТЧ,100000062394
32856190,2022-05-17,7:30:00,"61862,940",МТЧ,100000062393
32856249,2022-05-17,7:30:00,"799349,454",км,100000062393
32856231,2022-05-17,7:30:00,"66630,561",МТЧ,100000062391
32856191,2022-05-17,7:30:00,"841942,681",км,100000062391
32855949,2022-05-17,7:30:00,"81830,010",МТЧ,100000062384
32856143,2022-05-17,7:30:00,"1007268,849",км,100000062384
32856134,2022-05-17,7:30:00,"83178,075",МТЧ,100000062383
32855998,2022-05-17,7:30:00,"1060873,148",км,100000062383
32856055,2022-05-17,7:30:00,"82590,282",МТЧ,100000062382
32856037,2022-05-17,7:30:00,"1086130,770",км,100000062382
32855985,2022-05-17,7:30:00,"83578,450",МТЧ,100000062381
