,level_1_description,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,eo_description,teh_mesto,level_upper,sap_operation_status,operation_start_date,operation_finish_date
100101,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960000012,76,Станки буровые СБШ-250,Станок буровой СБШ-250 МНА-32 №32,11-RUD-CBVZ-SB14,11-RUD-CBVZ-SBSH,,2022-11-01,2032-10-29
100188,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP14,11-RUD-CBVZ-DMLP,,2023-04-01,2033-03-29
100189,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP13,11-RUD-CBVZ-DMLP,,2023-05-01,2033-04-28
100190,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP15,11-RUD-CBVZ-DMLP,,2023-05-01,2033-04-28
100191,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP16,11-RUD-CBVZ-DMLP,,2023-04-01,2033-03-29
100192,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP17,11-RUD-CBVZ-DMLP,,2023-07-01,2033-06-28
100193,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP18,11-RUD-CBVZ-DMLP,,2023-08-01,2033-07-29
100194,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,133,Станок буровой DML LP Epiroc,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP19,11-RUD-CBVZ-DMLP,,2023-08-01,2033-07-29
100195,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P707,11-RUD-CBVZ-PV27,,2023-03-01,2033-02-26
100196,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P708,11-RUD-CBVZ-PV27,,2023-04-01,2033-03-29
100197,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P709,11-RUD-CBVZ-PV27,,2023-05-05,2033-05-02
100198,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P710,11-RUD-CBVZ-PV27,,2023-06-01,2033-05-29
100199,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P711,11-RUD-CBVZ-PV27,,2023-11-01,2033-10-29
100200,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP20,11-RUD-CBVZ-DMLP,,2023-07-01,2033-06-28
100201,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP21,11-RUD-CBVZ-DMLP,,2023-08-01,2033-07-29
100202,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP22,11-RUD-CBVZ-DMLP,,2023-12-01,2033-11-28
100203,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP23,11-RUD-CBVZ-DMLP,,2023-09-01,2033-08-29
100204,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP24,11-RUD-CBVZ-DMLP,,2023-09-01,2033-08-29
100205,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP25,11-RUD-CBVZ-DMLP,,2023-12-01,2033-11-28
100206,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP26,11-RUD-CBVZ-DMLP,,2023-12-01,2033-11-28
100207,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP27,11-RUD-CBVZ-DMLP,,2023-07-01,2033-06-28
100208,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP28,11-RUD-CBVZ-DMLP,,2023-08-01,2033-07-29
100209,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP29,11-RUD-CBVZ-DMLP,,2023-12-01,2033-11-28
100210,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003686,123,Экскаваторы PC3000-6,Экскаватор PC3000-6 №505,11-RUD-VOST-UGVS-P603,11-RUD-VOST-UGVS-PC36,,2023-07-01,2033-06-28
100211,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960003686,134,Экскаватор PC3000-6 обрат.лопата,Экскаватор PC3000-6 обрат.лопата,11-RUD-VOST-UGVS-P602,11-RUD-VOST-UGVS-PC36,,2023-12-31,2033-12-28
100212,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960013716,135,Экскаватор PC5500-6,Экскаватор PC5500-6 №507,11-RUD-VOST-UGVS-P502,11-RUD-VOST-UGVS-PC55,,2023-05-01,2033-04-28
100213,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-271,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P712,11-RUD-CBVZ-PV27,,2022-04-30,2032-04-27
100214,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-272,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P713,11-RUD-CBVZ-PV27,,2023-06-30,2033-06-27
100215,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-273,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P714,11-RUD-CBVZ-PV27,,2023-05-31,2033-05-28
100216,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-274,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P715,11-RUD-CBVZ-PV27,,2023-03-01,2033-02-26
100217,Олимпиадинский ГОК,E02_01,Станки буровые вращ.,960011381,94,Станок буровой PV-275,Станок бур. Pit Viper PV-271 XC Epiroc,11-RUD-CBVZ-P716,11-RUD-CBVZ-PV27,,2023-11-30,2033-11-27
100218,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №792,11-RUD-CGTR-SEBT-CD91,11-RUD-CGTR-SEBT-C793,,2023-06-01,2033-05-29
100219,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №793,11-RUD-CGTR-SEBT-CD92,11-RUD-CGTR-SEBT-C793,,2023-06-01,2033-05-29
100220,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №794,11-RUD-CGTR-SEBT-CD93,11-RUD-CGTR-SEBT-C793,,2023-06-01,2033-05-29
100221,Олимпиадинский ГОК,E02_03,Станки буровые ударн,960003623,78,Станки буровые DML LP,Станок буровой DML LP Epiroc,11-RUD-CBVZ-LP30,11-RUD-CBVZ-DMLP,,2023-12-01,2033-11-28
100222,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,960013716,135,Экскаватор PC5500-6,Экскаватор PC5500-6 №508,11-RUD-VOST-UGVS-P501,11-RUD-VOST-UGVS-PC55,,2023-11-01,2033-10-29
100223,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №795,11-RUD-CGTR-SEBT-CD94,11-RUD-CGTR-SEBT-C793,,2023-07-01,2033-06-28
100224,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №796,11-RUD-CGTR-SEBT-CD95,11-RUD-CGTR-SEBT-C793,,2023-07-01,2033-06-28
100225,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №797,11-RUD-CGTR-SEBT-CD96,11-RUD-CGTR-SEBT-C793,,2023-07-01,2033-06-28
100226,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №798,11-RUD-CGTR-SEBT-CD98,11-RUD-CGTR-SEBT-C793,,2023-07-01,2033-06-28
100227,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №799,11-RUD-CGTR-SEBT-CD97,11-RUD-CGTR-SEBT-C793,,2023-08-01,2033-07-29
100228,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №800,11-RUD-CGTR-SEBT-CD99,11-RUD-CGTR-SEBT-C793,,2023-08-01,2033-07-29
100229,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №801,11-RUD-CGTR-SEBT-CDA1,11-RUD-CGTR-SEBT-C793,,2023-08-01,2033-07-29
100230,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №802,11-RUD-CGTR-SEBT-CDA2,11-RUD-CGTR-SEBT-C793,,2023-08-01,2033-07-29
100231,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №803,11-RUD-CGTR-SEBT-CDA3,11-RUD-CGTR-SEBT-C793,,2023-09-01,2033-08-29
100232,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №804,11-RUD-CGTR-SEBT-CDA4,11-RUD-CGTR-SEBT-C793,,2023-09-01,2033-08-29
100233,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №805,11-RUD-CGTR-SEBT-CDA5,11-RUD-CGTR-SEBT-C793,,2023-09-01,2033-08-29
100234,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №806,11-RUD-CGTR-SEBT-CDA6,11-RUD-CGTR-SEBT-C793,,2023-09-01,2033-08-29
100235,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №807,11-RUD-CGTR-SEBT-CDA7,11-RUD-CGTR-SEBT-C793,,2023-10-01,2033-09-28
100236,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №808,11-RUD-CGTR-SEBT-CDA8,11-RUD-CGTR-SEBT-C793,,2023-10-01,2033-09-28
100237,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №809,11-RUD-CGTR-SEBT-CDA9,11-RUD-CGTR-SEBT-C793,,2023-10-01,2033-09-28
100238,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №810,11-RUD-CGTR-SEBT-CDA0,11-RUD-CGTR-SEBT-C793,,2023-10-01,2033-09-28
100239,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №811,11-RUD-CGTR-SEBT-CDB1,11-RUD-CGTR-SEBT-C793,,2023-11-01,2033-10-29
100240,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №812,11-RUD-CGTR-SEBT-CDB2,11-RUD-CGTR-SEBT-C793,,2023-11-01,2033-10-29
100241,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №813,11-RUD-CGTR-SEBT-CDB3,11-RUD-CGTR-SEBT-C793,,2023-11-01,2033-10-29
100242,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №814,11-RUD-CGTR-SEBT-CDB4,11-RUD-CGTR-SEBT-C793,,2023-11-01,2033-10-29
100243,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №815,11-RUD-CGTR-SEBT-CDB5,11-RUD-CGTR-SEBT-C793,,2023-12-01,2033-11-28
100244,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №816,11-RUD-CGTR-SEBT-CDB6,11-RUD-CGTR-SEBT-C793,,2023-12-01,2033-11-28
100245,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №817,11-RUD-CGTR-SEBT-CDB7,11-RUD-CGTR-SEBT-C793,,2023-12-01,2033-11-28
100246,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №818,11-RUD-CGTR-SEBT-CDB8,11-RUD-CGTR-SEBT-C793,,2023-12-01,2033-11-28
